date,adr,room_type,num_rooms,location,month
2023-10-26,309,double,2,New York,10
2023-10-26,271,suite,1,New York,10
2023-10-26,131,single,4,Copenhagen,10
2023-10-26,468,suite,1,New York,10
2023-10-26,72,single,3,Berlin,10
2023-10-26,251,double,3,Copenhagen,10
2023-10-26,307,suite,1,Berlin,10
2023-10-26,174,single,2,New York,10
2023-10-26,275,double,5,New York,10
2023-10-26,388,suite,2,New York,10
2023-10-26,283,double,4,Copenhagen,10
2023-10-26,96,single,1,Berlin,10
2023-10-27,243,double,1,New York,10
2023-10-27,358,suite,3,New York,10
2023-10-27,332,double,4,New York,10
2023-10-27,261,double,1,New York,10
2023-10-27,140,single,3,New York,10
2023-10-27,217,single,1,New York,10
2023-10-27,170,single,5,Copenhagen,10
2023-10-27,96,single,4,Berlin,10
2023-10-27,501,suite,5,Copenhagen,10
2023-10-27,191,double,4,Copenhagen,10
2023-10-27,207,double,2,New York,10
2023-10-27,172,single,1,New York,10
2023-10-27,146,single,5,Berlin,10
2023-10-27,137,single,3,New York,10
2023-10-27,222,double,1,Copenhagen,10
2023-10-27,213,single,1,Copenhagen,10
2023-10-27,81,single,2,Berlin,10
2023-10-27,214,single,5,New York,10
2023-10-27,237,double,3,New York,10
2023-10-27,171,single,5,New York,10
2023-10-28,112,single,2,Berlin,10
2023-10-28,350,suite,4,New York,10
2023-10-28,142,double,4,Berlin,10
2023-10-28,304,double,2,New York,10
2023-10-28,196,single,2,New York,10
2023-10-28,296,double,4,New York,10
2023-10-28,245,single,4,New York,10
2023-10-28,308,double,2,New York,10
2023-10-28,76,single,1,Berlin,10
2023-10-28,223,single,2,Copenhagen,10
2023-10-28,184,single,2,Copenhagen,10
2023-10-28,462,suite,4,New York,10
2023-10-28,153,single,1,Berlin,10
2023-10-28,171,single,1,New York,10
2023-10-28,220,single,2,Copenhagen,10
2023-10-28,376,suite,2,Copenhagen,10
2023-10-28,128,single,4,Berlin,10
2023-10-28,302,double,2,New York,10
2023-10-28,344,suite,4,Copenhagen,10
2023-10-28,303,double,3,Copenhagen,10
2023-10-29,151,single,1,Copenhagen,10
2023-10-29,218,single,3,New York,10
2023-10-29,142,single,2,New York,10
2023-10-29,344,suite,3,New York,10
2023-10-29,317,double,4,Copenhagen,10
2023-10-29,498,suite,5,Copenhagen,10
2023-10-29,247,single,1,New York,10
2023-10-29,121,single,2,Berlin,10
2023-10-29,176,single,2,New York,10
2023-10-29,489,suite,3,Copenhagen,10
2023-10-29,309,double,5,New York,10
2023-10-29,204,single,1,Copenhagen,10
2023-10-29,177,single,2,New York,10
2023-10-29,387,suite,3,New York,10
2023-10-29,487,suite,4,New York,10
2023-10-29,238,single,3,New York,10
2023-10-29,210,single,1,Copenhagen,10
2023-10-29,156,double,3,Berlin,10
2023-10-29,253,double,1,New York,10
2023-10-29,240,single,2,New York,10
2023-10-30,490,suite,2,Copenhagen,10
2023-10-30,100,single,4,Berlin,10
2023-10-30,322,double,2,Copenhagen,10
2023-10-30,342,double,4,New York,10
2023-10-30,166,single,5,New York,10
2023-10-30,174,double,3,New York,10
2023-10-30,323,double,1,New York,10
2023-10-30,267,double,3,New York,10
2023-10-30,124,single,5,Berlin,10
2023-10-30,158,single,2,Copenhagen,10
2023-10-30,228,single,5,Copenhagen,10
2023-10-30,143,single,2,New York,10
2023-10-30,301,suite,4,Copenhagen,10
2023-10-30,227,single,5,New York,10
2023-10-30,150,single,4,Berlin,10
2023-10-30,232,single,3,Copenhagen,10
2023-10-30,190,single,1,Copenhagen,10
2023-10-30,317,double,1,New York,10
2023-10-30,203,single,2,New York,10
2023-10-30,328,double,2,New York,10
2023-10-31,233,single,3,New York,10
2023-10-31,190,double,4,Copenhagen,10
2023-10-31,155,single,4,New York,10
2023-10-31,206,double,1,New York,10
2023-10-31,188,single,3,Copenhagen,10
2023-10-31,234,single,5,Copenhagen,10
2023-10-31,75,single,3,Berlin,10
2023-10-31,178,double,1,New York,10
2023-10-31,191,single,1,Copenhagen,10
2023-10-31,226,single,1,Copenhagen,10
2023-10-31,229,single,3,Copenhagen,10
2023-10-31,211,single,1,Copenhagen,10
2023-10-31,264,double,3,Copenhagen,10
2023-10-31,197,double,4,New York,10
2023-10-31,228,single,2,Copenhagen,10
2023-10-31,162,single,4,New York,10
2023-10-31,195,single,2,New York,10
2023-10-31,208,double,4,Berlin,10
2023-10-31,306,double,5,New York,10
2023-10-31,372,suite,2,New York,10
2023-11-01,78,single,4,Berlin,11
2023-11-01,239,double,2,New York,11
2023-11-01,315,suite,5,Copenhagen,11
2023-11-01,142,single,2,New York,11
2023-11-01,194,double,1,Copenhagen,11
2023-11-01,125,single,1,Copenhagen,11
2023-11-01,249,double,2,Copenhagen,11
2023-11-01,123,single,3,Berlin,11
2023-11-01,257,double,1,New York,11
2023-11-01,208,single,2,New York,11
2023-11-01,223,single,5,New York,11
2023-11-01,235,single,1,New York,11
2023-11-01,177,single,5,Copenhagen,11
2023-11-01,209,single,1,New York,11
2023-11-01,170,single,1,New York,11
2023-11-01,162,single,3,Berlin,11
2023-11-01,142,single,1,Copenhagen,11
2023-11-01,224,single,4,New York,11
2023-11-01,194,single,5,New York,11
2023-11-01,162,single,3,Berlin,11
2023-11-02,321,double,2,Copenhagen,11
2023-11-02,340,double,5,New York,11
2023-11-02,319,double,2,New York,11
2023-11-02,138,single,1,Copenhagen,11
2023-11-02,495,suite,5,New York,11
2023-11-02,242,double,2,Berlin,11
2023-11-02,266,double,5,New York,11
2023-11-02,146,single,2,Copenhagen,11
2023-11-02,208,single,1,Copenhagen,11
2023-11-02,329,double,3,New York,11
2023-11-02,295,suite,3,New York,11
2023-11-02,238,double,4,New York,11
2023-11-02,104,single,2,Berlin,11
2023-11-02,331,double,2,New York,11
2023-11-02,353,double,3,Copenhagen,11
2023-11-02,253,single,1,New York,11
2023-11-02,242,double,3,Copenhagen,11
2023-11-02,272,double,1,Berlin,11
2023-11-02,97,single,1,Berlin,11
2023-11-02,181,single,5,Copenhagen,11
2023-11-03,235,double,1,Copenhagen,11
2023-11-03,142,single,2,Copenhagen,11
2023-11-03,204,double,2,Copenhagen,11
2023-11-03,322,double,4,New York,11
2023-11-03,329,suite,5,New York,11
2023-11-03,177,double,3,Berlin,11
2023-11-03,303,double,1,New York,11
2023-11-03,398,suite,2,Copenhagen,11
2023-11-03,382,suite,1,Copenhagen,11
2023-11-03,114,single,1,Berlin,11
2023-11-03,215,double,3,New York,11
2023-11-03,306,double,1,New York,11
2023-11-03,471,suite,1,New York,11
2023-11-03,163,single,2,Berlin,11
2023-11-03,179,single,2,Copenhagen,11
2023-11-03,150,single,1,Copenhagen,11
2023-11-03,106,single,3,Berlin,11
2023-11-03,225,double,2,New York,11
2023-11-03,339,suite,4,New York,11
2023-11-03,196,single,3,New York,11
2023-11-04,205,single,3,Copenhagen,11
2023-11-04,201,single,4,New York,11
2023-11-04,135,single,5,Berlin,11
2023-11-04,296,double,4,New York,11
2023-11-04,165,single,4,Berlin,11
2023-11-04,255,single,2,New York,11
2023-11-04,105,single,5,Berlin,11
2023-11-04,174,single,1,Copenhagen,11
2023-11-04,83,single,2,Berlin,11
2023-11-04,211,double,4,New York,11
2023-11-04,225,double,3,Copenhagen,11
2023-11-04,212,double,5,Copenhagen,11
2023-11-04,336,double,4,New York,11
2023-11-04,190,single,5,Copenhagen,11
2023-11-04,270,double,3,New York,11
2023-11-04,334,double,4,New York,11
2023-11-04,219,single,5,Copenhagen,11
2023-11-04,243,single,4,New York,11
2023-11-04,241,double,5,New York,11
2023-11-04,121,single,1,Copenhagen,11
2023-11-05,191,single,2,New York,11
2023-11-05,237,double,1,New York,11
2023-11-05,293,double,2,Copenhagen,11
2023-11-05,175,single,5,New York,11
2023-11-05,163,single,5,New York,11
2023-11-05,147,single,4,Copenhagen,11
2023-11-05,215,single,3,New York,11
2023-11-05,378,suite,2,Berlin,11
2023-11-05,253,double,5,Copenhagen,11
2023-11-05,271,double,4,New York,11
2023-11-05,136,single,4,Berlin,11
2023-11-05,80,single,5,Berlin,11
2023-11-05,142,single,2,Copenhagen,11
2023-11-05,133,single,3,New York,11
2023-11-05,330,double,1,New York,11
2023-11-05,154,single,5,Copenhagen,11
2023-11-05,202,double,3,Copenhagen,11
2023-11-05,243,double,2,Berlin,11
2023-11-05,182,single,5,New York,11
2023-11-05,144,single,3,Berlin,11
2023-11-06,234,single,2,New York,11
2023-11-06,237,single,2,New York,11
2023-11-06,206,single,4,Copenhagen,11
2023-11-06,209,single,2,New York,11
2023-11-06,133,single,5,Berlin,11
2023-11-06,244,double,5,New York,11
2023-11-06,578,suite,2,Copenhagen,11
2023-11-06,216,double,2,New York,11
2023-11-06,233,double,4,New York,11
2023-11-06,123,single,2,Copenhagen,11
2023-11-06,165,single,5,Berlin,11
2023-11-06,88,single,2,Berlin,11
2023-11-06,223,double,3,New York,11
2023-11-06,201,double,2,New York,11
2023-11-06,309,double,1,New York,11
2023-11-06,112,single,1,Berlin,11
2023-11-06,206,double,3,New York,11
2023-11-06,112,single,1,Berlin,11
2023-11-06,124,single,4,Copenhagen,11
2023-11-06,218,single,2,New York,11
2023-11-07,110,single,2,Berlin,11
2023-11-07,303,double,1,Copenhagen,11
2023-11-07,138,single,1,Berlin,11
2023-11-07,346,suite,3,New York,11
2023-11-07,226,single,1,Copenhagen,11
2023-11-07,195,single,3,Copenhagen,11
2023-11-07,459,suite,4,Copenhagen,11
2023-11-07,185,double,4,New York,11
2023-11-07,119,single,5,Berlin,11
2023-11-07,133,single,3,Copenhagen,11
2023-11-07,217,double,3,Copenhagen,11
2023-11-07,176,double,4,New York,11
2023-11-07,202,double,3,New York,11
2023-11-07,173,double,1,New York,11
2023-11-07,376,suite,3,New York,11
2023-11-07,148,double,5,Berlin,11
2023-11-07,326,double,4,New York,11
2023-11-07,217,single,2,Copenhagen,11
2023-11-07,159,single,1,New York,11
2023-11-07,411,suite,2,New York,11
2023-11-08,353,suite,5,New York,11
2023-11-08,148,single,3,Copenhagen,11
2023-11-08,406,suite,2,Copenhagen,11
2023-11-08,314,double,4,New York,11
2023-11-08,334,double,1,New York,11
2023-11-08,299,suite,4,New York,11
2023-11-08,63,single,1,Berlin,11
2023-11-08,290,suite,5,New York,11
2023-11-08,209,single,4,New York,11
2023-11-08,131,single,3,Berlin,11
2023-11-08,128,single,1,Berlin,11
2023-11-08,248,suite,3,Berlin,11
2023-11-08,523,suite,3,Copenhagen,11
2023-11-08,159,single,1,Copenhagen,11
2023-11-08,238,double,4,New York,11
2023-11-08,519,suite,2,Copenhagen,11
2023-11-08,479,suite,1,New York,11
2023-11-08,135,single,4,Copenhagen,11
2023-11-08,571,suite,5,Copenhagen,11
2023-11-08,200,double,1,New York,11
2023-11-09,195,single,1,Copenhagen,11
2023-11-09,118,single,3,Copenhagen,11
2023-11-09,151,single,4,Berlin,11
2023-11-09,176,single,2,Copenhagen,11
2023-11-09,193,single,2,New York,11
2023-11-09,205,single,1,Copenhagen,11
2023-11-09,281,double,5,New York,11
2023-11-09,191,double,1,New York,11
2023-11-09,181,single,1,Copenhagen,11
2023-11-09,247,single,3,New York,11
2023-11-09,141,single,2,Copenhagen,11
2023-11-09,375,suite,3,Copenhagen,11
2023-11-09,320,suite,2,New York,11
2023-11-09,142,single,3,New York,11
2023-11-09,147,single,4,Copenhagen,11
2023-11-09,220,double,5,New York,11
2023-11-09,218,double,1,Copenhagen,11
2023-11-09,429,suite,2,New York,11
2023-11-09,209,double,1,Copenhagen,11
2023-11-09,102,single,5,Berlin,11
2023-11-10,182,single,2,New York,11
2023-11-10,440,suite,1,Copenhagen,11
2023-11-10,78,single,5,Berlin,11
2023-11-10,346,suite,1,New York,11
2023-11-10,146,single,3,Berlin,11
2023-11-10,122,single,5,Berlin,11
2023-11-10,233,double,5,Copenhagen,11
2023-11-10,506,suite,2,Copenhagen,11
2023-11-10,332,suite,3,New York,11
2023-11-10,116,single,2,Copenhagen,11
2023-11-10,62,single,5,Berlin,11
2023-11-10,242,double,4,New York,11
2023-11-10,511,suite,4,Copenhagen,11
2023-11-10,185,single,3,Copenhagen,11
2023-11-10,288,double,2,New York,11
2023-11-10,248,single,4,New York,11
2023-11-10,141,single,5,Copenhagen,11
2023-11-10,192,single,3,New York,11
2023-11-10,343,suite,1,Berlin,11
2023-11-10,135,single,5,New York,11
2023-11-11,235,double,1,Copenhagen,11
2023-11-11,214,double,3,Copenhagen,11
2023-11-11,202,double,2,New York,11
2023-11-11,216,single,1,New York,11
2023-11-11,139,single,3,Copenhagen,11
2023-11-11,244,double,4,New York,11
2023-11-11,317,double,3,Copenhagen,11
2023-11-11,218,single,5,New York,11
2023-11-11,296,double,1,Copenhagen,11
2023-11-11,259,double,1,New York,11
2023-11-11,185,single,3,New York,11
2023-11-11,140,single,3,New York,11
2023-11-11,313,double,4,New York,11
2023-11-11,175,single,2,Copenhagen,11
2023-11-11,131,single,1,New York,11
2023-11-11,78,single,5,Berlin,11
2023-11-11,305,double,4,New York,11
2023-11-11,223,single,2,New York,11
2023-11-11,211,single,1,New York,11
2023-11-11,361,suite,3,Berlin,11
2023-11-12,163,single,3,Berlin,11
2023-11-12,472,suite,1,New York,11
2023-11-12,226,double,4,New York,11
2023-11-12,150,single,1,New York,11
2023-11-12,201,double,2,New York,11
2023-11-12,225,single,1,Copenhagen,11
2023-11-12,179,double,2,Copenhagen,11
2023-11-12,93,single,2,Berlin,11
2023-11-12,313,double,4,New York,11
2023-11-12,124,single,3,Berlin,11
2023-11-12,147,single,1,Berlin,11
2023-11-12,300,double,2,New York,11
2023-11-12,201,single,4,New York,11
2023-11-12,212,single,5,Copenhagen,11
2023-11-12,198,double,2,New York,11
2023-11-12,215,single,1,Copenhagen,11
2023-11-12,91,single,5,Berlin,11
2023-11-12,288,suite,2,New York,11
2023-11-12,330,double,3,Copenhagen,11
2023-11-12,313,double,3,Copenhagen,11
2023-11-13,114,single,4,Berlin,11
2023-11-13,334,double,4,Copenhagen,11
2023-11-13,171,double,2,Berlin,11
2023-11-13,350,suite,4,Berlin,11
2023-11-13,536,suite,5,Copenhagen,11
2023-11-13,311,suite,3,New York,11
2023-11-13,179,single,2,Copenhagen,11
2023-11-13,296,double,2,New York,11
2023-11-13,232,single,2,New York,11
2023-11-13,236,single,1,New York,11
2023-11-13,456,suite,4,New York,11
2023-11-13,148,single,2,Berlin,11
2023-11-13,209,single,3,Copenhagen,11
2023-11-13,493,suite,1,New York,11
2023-11-13,141,single,2,New York,11
2023-11-13,202,single,4,Copenhagen,11
2023-11-13,206,double,3,New York,11
2023-11-13,287,suite,5,Berlin,11
2023-11-13,480,suite,1,Copenhagen,11
2023-11-13,177,double,2,Berlin,11
2023-11-14,63,single,5,Berlin,11
2023-11-14,415,suite,4,New York,11
2023-11-14,237,double,5,Berlin,11
2023-11-14,134,single,5,New York,11
2023-11-14,144,single,2,Copenhagen,11
2023-11-14,117,single,4,Berlin,11
2023-11-14,168,single,5,New York,11
2023-11-14,144,single,1,Berlin,11
2023-11-14,135,single,1,New York,11
2023-11-14,112,double,2,Berlin,11
2023-11-14,206,single,2,Copenhagen,11
2023-11-14,186,double,3,Copenhagen,11
2023-11-14,194,double,4,Copenhagen,11
2023-11-14,256,double,2,New York,11
2023-11-14,109,single,2,Berlin,11
2023-11-14,191,double,1,New York,11
2023-11-14,163,single,5,New York,11
2023-11-14,75,single,3,Berlin,11
2023-11-14,226,single,3,New York,11
2023-11-14,97,single,4,Berlin,11
2023-11-15,323,double,5,New York,11
2023-11-15,198,double,1,Copenhagen,11
2023-11-15,117,single,4,Copenhagen,11
2023-11-15,383,suite,3,Berlin,11
2023-11-15,136,single,1,New York,11
2023-11-15,143,double,2,Berlin,11
2023-11-15,287,double,2,New York,11
2023-11-15,333,double,2,New York,11
2023-11-15,290,double,5,Copenhagen,11
2023-11-15,154,single,1,New York,11
2023-11-15,237,double,2,New York,11
2023-11-15,231,single,2,New York,11
2023-11-15,216,single,1,Copenhagen,11
2023-11-15,330,double,4,New York,11
2023-11-15,322,suite,1,New York,11
2023-11-15,83,single,3,Berlin,11
2023-11-15,62,single,3,Berlin,11
2023-11-15,383,suite,2,Berlin,11
2023-11-15,227,single,5,New York,11
2023-11-15,266,suite,2,New York,11
2023-11-16,186,single,3,New York,11
2023-11-16,493,suite,5,New York,11
2023-11-16,124,single,3,Copenhagen,11
2023-11-16,206,single,2,Copenhagen,11
2023-11-16,204,double,4,Copenhagen,11
2023-11-16,429,suite,5,New York,11
2023-11-16,138,single,5,Berlin,11
2023-11-16,88,single,3,Berlin,11
2023-11-16,194,single,2,Copenhagen,11
2023-11-16,332,double,4,New York,11
2023-11-16,235,double,5,Copenhagen,11
2023-11-16,140,single,5,New York,11
2023-11-16,99,single,1,Berlin,11
2023-11-16,156,single,3,Berlin,11
2023-11-16,102,single,2,Berlin,11
2023-11-16,215,double,4,New York,11
2023-11-16,136,single,5,Copenhagen,11
2023-11-16,233,single,3,New York,11
2023-11-16,247,double,4,New York,11
2023-11-16,262,double,4,New York,11
2023-11-17,114,single,3,Berlin,11
2023-11-17,534,suite,4,Copenhagen,11
2023-11-17,65,single,2,Berlin,11
2023-11-17,222,single,2,New York,11
2023-11-17,183,single,4,Copenhagen,11
2023-11-17,302,suite,1,New York,11
2023-11-17,204,double,1,New York,11
2023-11-17,132,single,4,Copenhagen,11
2023-11-17,226,single,4,Copenhagen,11
2023-11-17,384,suite,3,Copenhagen,11
2023-11-17,154,single,5,Berlin,11
2023-11-17,307,double,2,New York,11
2023-11-17,204,single,5,Copenhagen,11
2023-11-17,480,suite,1,New York,11
2023-11-17,64,single,1,Berlin,11
2023-11-17,206,single,2,New York,11
2023-11-17,179,double,4,Copenhagen,11
2023-11-17,126,single,2,Berlin,11
2023-11-17,82,single,5,Berlin,11
2023-11-17,131,single,4,Copenhagen,11
2023-11-18,218,double,1,New York,11
2023-11-18,268,double,4,Copenhagen,11
2023-11-18,92,single,1,Berlin,11
2023-11-18,169,double,3,New York,11
2023-11-18,98,single,1,Berlin,11
2023-11-18,379,suite,4,New York,11
2023-11-18,225,single,5,New York,11
2023-11-18,58,single,2,Berlin,11
2023-11-18,275,double,5,New York,11
2023-11-18,293,double,5,New York,11
2023-11-18,223,double,2,New York,11
2023-11-18,330,double,5,Copenhagen,11
2023-11-18,172,single,1,Copenhagen,11
2023-11-18,217,single,2,Copenhagen,11
2023-11-18,145,single,1,New York,11
2023-11-18,216,single,2,New York,11
2023-11-18,221,double,2,New York,11
2023-11-18,179,single,5,Copenhagen,11
2023-11-18,265,double,2,New York,11
2023-11-18,135,single,5,New York,11
2023-11-19,142,single,5,New York,11
2023-11-19,161,single,2,Copenhagen,11
2023-11-19,128,single,4,New York,11
2023-11-19,349,suite,4,New York,11
2023-11-19,218,single,4,Copenhagen,11
2023-11-19,133,single,4,New York,11
2023-11-19,148,single,4,New York,11
2023-11-19,280,double,4,Copenhagen,11
2023-11-19,137,single,2,New York,11
2023-11-19,188,double,3,New York,11
2023-11-19,225,single,3,New York,11
2023-11-19,310,double,5,New York,11
2023-11-19,262,double,5,Copenhagen,11
2023-11-19,436,suite,3,Copenhagen,11
2023-11-19,233,single,2,New York,11
2023-11-19,335,double,4,Copenhagen,11
2023-11-19,124,single,1,Copenhagen,11
2023-11-19,151,single,3,New York,11
2023-11-19,176,double,2,Berlin,11
2023-11-19,118,single,5,Copenhagen,11
2023-11-20,316,double,3,New York,11
2023-11-20,303,double,3,Copenhagen,11
2023-11-20,128,single,5,New York,11
2023-11-20,256,suite,1,New York,11
2023-11-20,250,double,4,Copenhagen,11
2023-11-20,254,suite,4,New York,11
2023-11-20,380,suite,5,New York,11
2023-11-20,79,single,1,Berlin,11
2023-11-20,166,double,3,Berlin,11
2023-11-20,349,suite,1,Copenhagen,11
2023-11-20,97,single,3,Berlin,11
2023-11-20,256,double,3,Copenhagen,11
2023-11-20,130,single,3,Berlin,11
2023-11-20,176,single,4,Copenhagen,11
2023-11-20,200,single,4,New York,11
2023-11-20,250,double,5,New York,11
2023-11-20,296,double,5,New York,11
2023-11-20,267,double,2,New York,11
2023-11-20,284,double,4,New York,11
2023-11-20,162,single,2,New York,11
2023-11-21,74,single,2,Berlin,11
2023-11-21,87,single,1,Berlin,11
2023-11-21,217,single,5,Copenhagen,11
2023-11-21,561,suite,2,Copenhagen,11
2023-11-21,402,suite,2,New York,11
2023-11-21,125,single,2,Copenhagen,11
2023-11-21,275,double,2,New York,11
2023-11-21,146,single,3,Copenhagen,11
2023-11-21,165,single,4,New York,11
2023-11-21,261,double,2,Berlin,11
2023-11-21,84,single,4,Berlin,11
2023-11-21,183,single,3,Copenhagen,11
2023-11-21,235,double,2,Copenhagen,11
2023-11-21,214,single,1,New York,11
2023-11-21,181,single,5,New York,11
2023-11-21,197,double,5,New York,11
2023-11-21,377,suite,5,New York,11
2023-11-21,251,double,1,Berlin,11
2023-11-21,174,single,4,Copenhagen,11
2023-11-21,191,single,5,New York,11
2023-11-22,151,single,4,New York,11
2023-11-22,97,single,5,Berlin,11
2023-11-22,193,single,2,New York,11
2023-11-22,200,single,5,Copenhagen,11
2023-11-22,190,double,1,Copenhagen,11
2023-11-22,151,single,2,Copenhagen,11
2023-11-22,210,single,3,New York,11
2023-11-22,194,single,2,Copenhagen,11
2023-11-22,280,suite,2,Copenhagen,11
2023-11-22,212,double,2,Copenhagen,11
2023-11-22,165,single,3,New York,11
2023-11-22,227,single,1,New York,11
2023-11-22,273,double,2,New York,11
2023-11-22,204,double,4,Copenhagen,11
2023-11-22,253,double,3,Berlin,11
2023-11-22,128,single,1,Berlin,11
2023-11-22,163,single,1,Copenhagen,11
2023-11-22,521,suite,4,Copenhagen,11
2023-11-22,438,suite,4,New York,11
2023-11-22,327,suite,3,New York,11
2023-11-23,373,suite,1,New York,11
2023-11-23,241,single,2,New York,11
2023-11-23,339,suite,4,New York,11
2023-11-23,124,single,2,New York,11
2023-11-23,109,single,5,Berlin,11
2023-11-23,163,single,5,Copenhagen,11
2023-11-23,126,single,3,New York,11
2023-11-23,115,double,3,Berlin,11
2023-11-23,151,single,1,New York,11
2023-11-23,223,double,5,New York,11
2023-11-23,215,single,4,Copenhagen,11
2023-11-23,177,double,1,Berlin,11
2023-11-23,323,double,2,Copenhagen,11
2023-11-23,205,single,2,New York,11
2023-11-23,292,suite,1,New York,11
2023-11-23,321,double,2,New York,11
2023-11-23,218,single,2,Copenhagen,11
2023-11-23,187,single,2,New York,11
2023-11-23,129,single,4,New York,11
2023-11-23,371,suite,1,Copenhagen,11
2023-11-24,129,single,3,Berlin,11
2023-11-24,125,single,1,New York,11
2023-11-24,210,single,3,Copenhagen,11
2023-11-24,320,suite,4,New York,11
2023-11-24,294,double,3,New York,11
2023-11-24,138,single,3,Berlin,11
2023-11-24,346,suite,1,New York,11
2023-11-24,167,double,5,Copenhagen,11
2023-11-24,197,double,2,New York,11
2023-11-24,130,single,1,Copenhagen,11
2023-11-24,314,double,3,Copenhagen,11
2023-11-24,256,double,2,Berlin,11
2023-11-24,113,single,5,Berlin,11
2023-11-24,348,suite,3,New York,11
2023-11-24,181,single,3,New York,11
2023-11-24,318,double,3,Copenhagen,11
2023-11-24,128,single,2,Copenhagen,11
2023-11-24,172,double,2,Berlin,11
2023-11-24,172,single,4,Copenhagen,11
2023-11-24,262,double,1,Copenhagen,11
2023-11-25,222,double,3,New York,11
2023-11-25,242,single,2,New York,11
2023-11-25,122,single,2,Copenhagen,11
2023-11-25,179,single,5,Copenhagen,11
2023-11-25,290,double,2,New York,11
2023-11-25,343,suite,3,Berlin,11
2023-11-25,378,suite,5,New York,11
2023-11-25,338,suite,4,New York,11
2023-11-25,114,single,1,Berlin,11
2023-11-25,158,single,2,Berlin,11
2023-11-25,292,double,5,New York,11
2023-11-25,192,double,4,New York,11
2023-11-25,126,single,1,Berlin,11
2023-11-25,223,single,3,New York,11
2023-11-25,142,single,2,Berlin,11
2023-11-25,113,single,3,Copenhagen,11
2023-11-25,486,suite,1,Copenhagen,11
2023-11-25,434,suite,1,Copenhagen,11
2023-11-25,177,single,5,Copenhagen,11
2023-11-25,219,single,4,Copenhagen,11
2023-11-26,247,double,1,New York,11
2023-11-26,134,single,4,New York,11
2023-11-26,325,double,5,Copenhagen,11
2023-11-26,141,single,5,Copenhagen,11
2023-11-26,205,single,3,Copenhagen,11
2023-11-26,171,single,3,New York,11
2023-11-26,306,suite,2,New York,11
2023-11-26,285,double,2,New York,11
2023-11-26,186,single,4,New York,11
2023-11-26,221,single,4,New York,11
2023-11-26,460,suite,5,New York,11
2023-11-26,168,double,3,Copenhagen,11
2023-11-26,150,single,5,Berlin,11
2023-11-26,214,double,3,New York,11
2023-11-26,131,single,2,New York,11
2023-11-26,173,single,2,New York,11
2023-11-26,214,single,5,New York,11
2023-11-26,288,double,5,Copenhagen,11
2023-11-26,382,suite,1,New York,11
2023-11-26,64,single,3,Berlin,11
2023-11-27,178,double,2,Berlin,11
2023-11-27,307,suite,4,Berlin,11
2023-11-27,183,double,3,New York,11
2023-11-27,158,single,5,New York,11
2023-11-27,162,single,5,Copenhagen,11
2023-11-27,197,single,4,New York,11
2023-11-27,190,single,4,New York,11
2023-11-27,139,single,3,New York,11
2023-11-27,315,suite,3,New York,11
2023-11-27,215,double,3,New York,11
2023-11-27,197,double,1,New York,11
2023-11-27,238,single,5,New York,11
2023-11-27,224,single,5,New York,11
2023-11-27,64,single,3,Berlin,11
2023-11-27,237,single,5,New York,11
2023-11-27,261,double,4,Copenhagen,11
2023-11-27,422,suite,3,Copenhagen,11
2023-11-27,144,single,4,Berlin,11
2023-11-27,195,double,1,Copenhagen,11
2023-11-27,195,double,2,Berlin,11
2023-11-28,199,double,1,Copenhagen,11
2023-11-28,207,single,4,New York,11
2023-11-28,73,single,5,Berlin,11
2023-11-28,252,double,5,New York,11
2023-11-28,317,double,4,Copenhagen,11
2023-11-28,439,suite,2,Copenhagen,11
2023-11-28,524,suite,3,Copenhagen,11
2023-11-28,501,suite,4,Copenhagen,11
2023-11-28,294,suite,5,New York,11
2023-11-28,189,single,2,Copenhagen,11
2023-11-28,316,double,2,Copenhagen,11
2023-11-28,303,double,2,Copenhagen,11
2023-11-28,180,single,4,New York,11
2023-11-28,313,double,5,New York,11
2023-11-28,110,single,2,Berlin,11
2023-11-28,348,suite,3,Copenhagen,11
2023-11-28,321,suite,3,Copenhagen,11
2023-11-28,238,single,3,New York,11
2023-11-28,215,single,5,Copenhagen,11
2023-11-28,254,double,3,New York,11
2023-11-29,131,single,1,Berlin,11
2023-11-29,218,single,3,New York,11
2023-11-29,169,single,4,New York,11
2023-11-29,277,double,4,Copenhagen,11
2023-11-29,136,single,3,Copenhagen,11
2023-11-29,246,double,4,New York,11
2023-11-29,195,single,5,New York,11
2023-11-29,377,suite,2,New York,11
2023-11-29,153,single,1,Berlin,11
2023-11-29,83,single,5,Berlin,11
2023-11-29,190,single,3,New York,11
2023-11-29,297,suite,1,Berlin,11
2023-11-29,167,single,2,Berlin,11
2023-11-29,314,suite,2,New York,11
2023-11-29,168,single,1,Copenhagen,11
2023-11-29,219,double,4,New York,11
2023-11-29,255,double,5,New York,11
2023-11-29,123,single,5,New York,11
2023-11-29,125,single,5,Copenhagen,11
2023-11-29,281,double,1,New York,11
2023-11-30,331,suite,3,New York,11
2023-11-30,377,suite,3,Copenhagen,11
2023-11-30,153,single,2,Copenhagen,11
2023-11-30,190,double,5,Copenhagen,11
2023-11-30,267,double,5,New York,11
2023-11-30,225,single,1,New York,11
2023-11-30,118,single,1,Berlin,11
2023-11-30,194,single,1,Copenhagen,11
2023-11-30,336,suite,3,New York,11
2023-11-30,204,double,3,New York,11
2023-11-30,181,single,2,New York,11
2023-11-30,149,single,1,New York,11
